4.000000000000000000e+00,4.091743119266054940e+00,4.183486238532109880e+00,4.275229357798165708e+00,4.366972477064219760e+00,4.458715596330275588e+00,4.550458715596330528e+00,4.642201834862385468e+00,4.733944954128440408e+00,4.825688073394495348e+00,4.917431192660550288e+00,5.018348623853212231e+00,5.201834862385320335e+00,5.385321100917431991e+00,5.568807339449540983e+00,5.752293577981651751e+00,5.935779816513761631e+00,6.119266055045871511e+00,6.302752293577982279e+00,6.486238532110091271e+00,6.669724770642202927e+00,6.853211009174311030e+00,7.036697247706422687e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.587155963302752326e+00,7.770642201834862206e+00,7.954128440366972086e+00,8.137614678899083742e+00,8.321100917431191846e+00,8.504587155963303502e+00,8.688073394495413382e+00,8.871559633027523262e+00,8.834862385321098799e+00,8.284403669724770936e+00,7.733944954128437743e+00,7.183486238532109880e+00,6.633027522935778464e+00,6.082568807339447048e+00,5.532110091743117408e+00,4.981651376146787769e+00,4.431192660550458129e+00,3.880733944954128489e+00,3.330275229357796185e+00,3.036697247706422687e+00,3.128440366972477626e+00,3.220183486238532566e+00,3.311926605504587506e+00,3.403669724770642446e+00,3.495412844036697386e+00,3.587155963302752326e+00,3.678899082568807266e+00,3.770642201834862206e+00,3.862385321100918034e+00,3.954128440366972974e+00,3.862385321100916258e+00,3.587155963302751438e+00,3.311926605504586618e+00,3.036697247706421798e+00,2.761467889908256979e+00,2.486238532110089494e+00,2.211009174311924674e+00,1.935779816513759855e+00,1.660550458715595035e+00,1.385321100917430215e+00,1.110091743119265395e+00,1.220183486238532566e+00,1.587155963302752326e+00,1.954128440366972086e+00,2.321100917431195398e+00,2.688073394495415158e+00,3.055045871559634918e+00,3.422018348623854678e+00,3.788990825688074437e+00,4.155963302752294197e+00,4.522935779816513957e+00,4.889908256880737270e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.853211009174309254e+00,4.669724770642201150e+00,4.486238532110089494e+00,4.302752293577981391e+00,4.119266055045869734e+00,3.935779816513761631e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,5.165137614678897648e+00,5.532110091743120961e+00,5.899082568807344273e+00,6.266055045871560480e+00,6.633027522935783793e+00,7.000000000000000000e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.550458715596330528e+00,4.642201834862385468e+00,4.733944954128440408e+00,4.825688073394495348e+00,4.917431192660550288e+00,5.009174311926605228e+00,5.100917431192661056e+00,5.192660550458715107e+00,5.284403669724770936e+00,5.385321100917431991e+00,5.568807339449541871e+00,5.752293577981651751e+00,5.935779816513761631e+00,6.119266055045871511e+00,6.302752293577981391e+00,6.486238532110091271e+00,6.669724770642202039e+00,6.853211009174311918e+00,7.036697247706422687e+00,7.183486238532109880e+00,7.110091743119264507e+00,6.853211009174312807e+00,7.036697247706422687e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.587155963302752326e+00,7.770642201834862206e+00,7.954128440366972086e+00,8.137614678899083742e+00,8.321100917431193622e+00,8.504587155963303502e+00,8.467889908256880815e+00,7.917431192660551176e+00,7.366972477064217983e+00,6.816513761467888344e+00,6.266055045871558704e+00,5.715596330275227288e+00,5.165137614678897648e+00,4.614678899082568009e+00,4.064220183486238369e+00,3.513761467889908285e+00,3.146788990825687637e+00,3.055045871559632253e+00,3.036697247706422687e+00,3.128440366972477626e+00,3.220183486238532566e+00,3.311926605504587506e+00,3.403669724770642446e+00,3.495412844036697386e+00,3.587155963302752326e+00,3.678899082568807266e+00,3.770642201834863094e+00,3.862385321100918034e+00,3.770642201834861318e+00,3.495412844036696498e+00,3.220183486238531678e+00,2.944954128440366858e+00,2.669724770642202039e+00,2.394495412844034554e+00,2.119266055045869734e+00,1.844036697247704915e+00,1.568807339449540095e+00,1.293577981651375275e+00,1.128440366972476960e+00,1.477064220183487153e+00,1.954128440366972530e+00,2.321100917431192290e+00,2.688073394495415602e+00,3.055045871559635362e+00,3.422018348623855122e+00,3.788990825688074882e+00,4.155963302752294197e+00,4.522935779816513957e+00,4.889908256880734605e+00,5.256880733944957029e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,5.366972477064219760e+00,4.926605504587151962e+00,4.816513761467889232e+00,4.669724770642201150e+00,4.486238532110089494e+00,4.302752293577981391e+00,4.119266055045869734e+00,3.935779816513761631e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,5.165137614678897648e+00,5.532110091743120961e+00,5.899082568807344273e+00,6.266055045871560480e+00,6.633027522935783793e+00,6.357798165137614532e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660550288e+00,5.009174311926605228e+00,5.100917431192661056e+00,5.192660550458715107e+00,5.284403669724770936e+00,5.376146788990824987e+00,5.467889908256880815e+00,5.559633027522936644e+00,5.651376146788990695e+00,5.752293577981651751e+00,5.935779816513761631e+00,6.119266055045871511e+00,6.302752293577981391e+00,6.486238532110092159e+00,6.669724770642202039e+00,6.853211009174311918e+00,7.036697247706422687e+00,7.220183486238531678e+00,7.366972477064220648e+00,7.366972477064219760e+00,7.293577981651374387e+00,6.926605504587154627e+00,6.669724770642202039e+00,6.853211009174311918e+00,7.036697247706421798e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.587155963302752326e+00,7.770642201834863094e+00,7.954128440366972974e+00,8.137614678899083742e+00,8.100917431192661056e+00,7.550458715596330528e+00,6.999999999999998224e+00,6.449541284403668584e+00,5.899082568807338944e+00,5.348623853211006640e+00,4.798165137614677000e+00,4.247706422018347361e+00,3.697247706422017721e+00,3.330275229357797961e+00,3.238532110091742577e+00,3.146788990825687193e+00,3.055045871559632253e+00,3.036697247706422687e+00,3.128440366972477626e+00,3.220183486238532566e+00,3.311926605504587506e+00,3.403669724770642446e+00,3.495412844036697386e+00,3.587155963302752326e+00,3.678899082568808154e+00,3.770642201834863094e+00,3.678899082568806378e+00,3.403669724770641558e+00,3.128440366972476738e+00,2.853211009174311918e+00,2.577981651376147099e+00,2.302752293577979614e+00,2.027522935779814794e+00,1.752293577981649753e+00,1.477064220183484933e+00,1.311926605504586840e+00,1.220183486238531900e+00,1.568807339449542093e+00,2.211009174311926895e+00,2.688073394495412494e+00,3.055045871559635806e+00,3.422018348623855566e+00,3.788990825688075326e+00,4.155963302752295085e+00,4.522935779816514845e+00,4.889908256880734605e+00,5.256880733944954365e+00,5.623853211009177677e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.733944954128440408e+00,5.293577981651372610e+00,4.743119266055042971e+00,4.633027522935780240e+00,4.633027522935780240e+00,4.486238532110089494e+00,4.302752293577981391e+00,4.119266055045869734e+00,3.935779816513761631e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,5.165137614678897648e+00,5.532110091743120961e+00,5.899082568807344273e+00,6.266055045871560480e+00,5.990825688073391220e+00,5.715596330275229064e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660551176e+00,5.376146788990825875e+00,5.467889908256880815e+00,5.559633027522936644e+00,5.651376146788990695e+00,5.743119266055046523e+00,5.834862385321100575e+00,5.926605504587156403e+00,6.018348623853211343e+00,6.119266055045871511e+00,6.302752293577981391e+00,6.486238532110091271e+00,6.669724770642202927e+00,6.853211009174312807e+00,7.036697247706421798e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.550458715596329640e+00,7.550458715596330528e+00,7.550458715596329640e+00,7.477064220183485155e+00,7.110091743119264507e+00,6.743119266055044747e+00,6.486238532110092159e+00,6.669724770642202039e+00,6.853211009174312807e+00,7.036697247706421798e+00,7.220183486238532566e+00,7.403669724770643334e+00,7.587155963302753214e+00,7.770642201834863094e+00,7.733944954128440408e+00,7.183486238532110768e+00,6.633027522935778464e+00,6.082568807339448824e+00,5.532110091743119185e+00,4.981651376146785992e+00,4.431192660550456353e+00,3.880733944954127157e+00,3.513761467889908285e+00,3.422018348623853345e+00,3.330275229357797961e+00,3.238532110091742577e+00,3.146788990825687637e+00,3.055045871559632698e+00,3.036697247706422242e+00,3.128440366972477182e+00,3.220183486238532122e+00,3.311926605504587062e+00,3.403669724770642002e+00,3.495412844036696942e+00,3.587155963302752770e+00,3.678899082568807710e+00,3.587155963302750994e+00,3.311926605504586174e+00,3.036697247706421354e+00,2.761467889908256534e+00,2.486238532110091715e+00,2.211009174311924230e+00,1.935779816513759410e+00,1.660550458715594591e+00,1.495412844036696720e+00,1.403669724770641780e+00,1.311926605504587062e+00,1.660550458715597033e+00,2.302752293577981391e+00,2.944954128440365970e+00,3.422018348623856010e+00,3.788990825688075770e+00,4.155963302752295974e+00,4.522935779816515733e+00,4.889908256880735493e+00,5.256880733944955253e+00,5.623853211009175013e+00,5.990825688073398325e+00,6.100917431192661056e+00,6.100917431192661056e+00,6.100917431192661056e+00,6.100917431192660167e+00,6.100917431192661056e+00,6.100917431192660167e+00,6.100917431192661056e+00,6.100917431192660167e+00,5.660550458715591482e+00,5.110091743119261842e+00,4.559633027522932203e+00,4.449541284403669472e+00,4.449541284403669472e+00,4.449541284403669472e+00,4.302752293577981391e+00,4.119266055045869734e+00,3.935779816513761631e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,5.165137614678897648e+00,5.532110091743120961e+00,5.899082568807344273e+00,5.623853211009173236e+00,5.348623853211005752e+00,5.073394495412843597e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660550288e+00,5.376146788990825875e+00,5.834862385321100575e+00,5.926605504587156403e+00,6.018348623853211343e+00,6.110091743119266283e+00,6.201834862385321223e+00,6.293577981651376163e+00,6.385321100917431103e+00,6.486238532110092159e+00,6.669724770642202039e+00,6.853211009174311918e+00,7.036697247706422687e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.587155963302752326e+00,7.733944954128440408e+00,7.733944954128439520e+00,7.733944954128440408e+00,7.733944954128439520e+00,7.660550458715595035e+00,7.293577981651374387e+00,6.926605504587155515e+00,6.559633027522934867e+00,6.302752293577981391e+00,6.486238532110092159e+00,6.669724770642202039e+00,6.853211009174311918e+00,7.036697247706422687e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.366972477064219760e+00,6.816513761467890120e+00,6.266055045871557816e+00,5.715596330275228176e+00,5.165137614678898537e+00,4.614678899082566232e+00,4.064220183486236593e+00,3.697247706422018165e+00,3.605504587155963225e+00,3.513761467889908285e+00,3.422018348623852901e+00,3.330275229357797517e+00,3.238532110091742577e+00,3.146788990825687637e+00,3.055045871559632698e+00,3.036697247706422242e+00,3.128440366972477182e+00,3.220183486238532122e+00,3.311926605504587062e+00,3.403669724770642002e+00,3.495412844036697830e+00,3.587155963302752770e+00,3.495412844036696054e+00,3.220183486238531234e+00,2.944954128440366414e+00,2.669724770642201594e+00,2.394495412844036775e+00,2.119266055045869290e+00,1.844036697247704470e+00,1.678899082568806822e+00,1.587155963302751882e+00,1.495412844036696942e+00,1.403669724770642002e+00,1.752293577981652195e+00,2.394495412844036775e+00,3.036697247706421354e+00,3.678899082568812151e+00,4.155963302752295974e+00,4.522935779816515733e+00,4.889908256880735493e+00,5.256880733944955253e+00,5.623853211009175013e+00,5.990825688073394772e+00,6.357798165137618085e+00,6.467889908256880815e+00,6.467889908256880815e+00,6.467889908256880815e+00,6.467889908256880815e+00,6.467889908256880815e+00,6.467889908256880815e+00,6.467889908256880815e+00,6.027522935779817459e+00,5.477064220183482490e+00,4.926605504587151074e+00,4.376146788990822323e+00,4.266055045871559592e+00,4.266055045871559592e+00,4.266055045871559592e+00,4.266055045871560480e+00,4.119266055045869734e+00,3.935779816513761631e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,5.165137614678897648e+00,5.532110091743120961e+00,5.256880733944949924e+00,4.981651376146787769e+00,4.706422018348620284e+00,4.431192660550458129e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660551176e+00,5.376146788990825875e+00,5.834862385321100575e+00,6.293577981651376163e+00,6.385321100917431991e+00,6.477064220183486043e+00,6.568807339449541871e+00,6.660550458715597699e+00,6.752293577981651751e+00,6.853211009174312807e+00,7.036697247706422687e+00,7.220183486238532566e+00,7.403669724770642446e+00,7.587155963302753214e+00,7.770642201834863094e+00,7.917431192660551176e+00,7.917431192660550288e+00,7.917431192660550288e+00,7.917431192660550288e+00,7.917431192660550288e+00,7.844036697247704915e+00,7.477064220183485155e+00,7.110091743119265395e+00,6.743119266055045635e+00,6.376146788990825875e+00,6.119266055045871511e+00,6.302752293577982279e+00,6.486238532110091271e+00,6.669724770642202927e+00,6.853211009174312807e+00,7.036697247706421798e+00,6.999999999999999112e+00,6.449541284403670360e+00,5.899082568807337168e+00,5.348623853211007528e+00,4.798165137614677889e+00,4.247706422018345584e+00,3.880733944954128045e+00,3.788990825688073105e+00,3.697247706422018165e+00,3.605504587155963225e+00,3.513761467889907841e+00,3.422018348623852457e+00,3.330275229357797517e+00,3.238532110091742577e+00,3.146788990825687637e+00,3.055045871559632698e+00,3.036697247706422242e+00,3.128440366972477182e+00,3.220183486238532122e+00,3.311926605504587062e+00,3.403669724770642890e+00,3.495412844036697830e+00,3.403669724770641114e+00,3.128440366972476294e+00,2.853211009174311474e+00,2.577981651376146655e+00,2.302752293577981835e+00,2.027522935779814350e+00,1.862385321100916924e+00,1.770642201834861984e+00,1.678899082568807044e+00,1.587155963302751882e+00,1.495412844036696942e+00,1.844036697247707357e+00,2.486238532110092159e+00,3.128440366972476738e+00,3.770642201834867535e+00,4.412844036697251227e+00,4.889908256880736381e+00,5.256880733944956141e+00,5.623853211009175901e+00,5.990825688073395661e+00,6.357798165137615420e+00,6.724770642201838733e+00,6.834862385321101463e+00,6.834862385321101463e+00,6.834862385321101463e+00,6.834862385321101463e+00,6.834862385321101463e+00,6.834862385321101463e+00,6.394495412844036331e+00,5.844036697247706691e+00,5.293577981651371722e+00,4.743119266055042083e+00,4.192660550458712443e+00,4.082568807339449712e+00,4.082568807339449712e+00,4.082568807339449712e+00,4.082568807339449712e+00,4.082568807339449712e+00,3.935779816513761631e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,5.165137614678897648e+00,4.889908256880731940e+00,4.614678899082564456e+00,4.339449541284402301e+00,4.064220183486234816e+00,3.788990825688073105e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660550288e+00,5.376146788990825875e+00,5.834862385321101463e+00,6.293577981651377051e+00,6.752293577981651751e+00,6.844036697247707579e+00,6.935779816513761631e+00,7.027522935779817459e+00,7.119266055045872399e+00,7.220183486238532566e+00,7.403669724770643334e+00,7.587155963302752326e+00,7.770642201834862206e+00,7.954128440366972974e+00,8.100917431192661056e+00,8.100917431192661056e+00,8.100917431192661056e+00,8.100917431192661056e+00,8.100917431192659279e+00,8.100917431192661056e+00,8.027522935779815683e+00,7.660550458715595923e+00,7.293577981651376163e+00,6.926605504587156403e+00,6.559633027522936644e+00,6.192660550458715107e+00,5.935779816513762519e+00,6.119266055045871511e+00,6.302752293577982279e+00,6.486238532110092159e+00,6.669724770642202039e+00,6.633027522935779352e+00,6.082568807339449712e+00,5.532110091743117408e+00,4.981651376146787769e+00,4.431192660550458129e+00,4.064220183486238369e+00,3.972477064220183429e+00,3.880733944954128489e+00,3.788990825688073549e+00,3.697247706422018609e+00,3.605504587155962781e+00,3.513761467889907841e+00,3.422018348623852901e+00,3.330275229357797961e+00,3.238532110091743021e+00,3.146788990825688082e+00,3.055045871559633142e+00,3.036697247706421798e+00,3.128440366972476738e+00,3.220183486238531678e+00,3.311926605504587506e+00,3.403669724770642446e+00,3.311926605504585730e+00,3.036697247706420910e+00,2.761467889908256090e+00,2.486238532110091271e+00,2.211009174311926451e+00,2.045871559633027026e+00,1.954128440366971864e+00,1.862385321100916924e+00,1.770642201834861984e+00,1.678899082568807044e+00,1.587155963302752104e+00,1.935779816513762297e+00,2.577981651376147099e+00,3.220183486238531234e+00,3.862385321100922031e+00,4.504587155963307055e+00,5.146788990825690746e+00,5.623853211009175901e+00,5.990825688073395661e+00,6.357798165137615420e+00,6.724770642201835180e+00,7.091743119266058493e+00,7.201834862385321223e+00,7.201834862385321223e+00,7.201834862385321223e+00,7.201834862385321223e+00,7.201834862385321223e+00,6.761467889908255202e+00,6.211009174311925563e+00,5.660550458715595923e+00,5.110091743119260954e+00,4.559633027522931314e+00,4.009174311926601675e+00,3.899082568807338944e+00,3.899082568807338944e+00,3.899082568807338944e+00,3.899082568807338944e+00,3.899082568807338944e+00,3.899082568807338944e+00,3.752293577981649975e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.798165137614681441e+00,4.522935779816514845e+00,4.247706422018347361e+00,3.972477064220179876e+00,3.697247706422017721e+00,3.422018348623850237e+00,3.146788990825688082e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660551176e+00,5.376146788990825875e+00,5.834862385321100575e+00,6.293577981651376163e+00,6.752293577981651751e+00,7.211009174311927339e+00,7.302752293577982279e+00,7.394495412844037219e+00,7.486238532110092159e+00,7.587155963302752326e+00,7.770642201834863094e+00,7.954128440366972086e+00,8.137614678899081966e+00,8.284403669724770936e+00,8.284403669724770936e+00,8.284403669724770936e+00,8.284403669724770936e+00,8.284403669724770936e+00,8.284403669724770936e+00,8.284403669724770936e+00,8.211009174311925563e+00,7.844036697247705803e+00,7.477064220183486043e+00,7.110091743119266283e+00,6.743119266055046523e+00,6.376146788990824987e+00,6.009174311926605228e+00,5.752293577981651751e+00,5.935779816513762519e+00,6.119266055045871511e+00,6.302752293577981391e+00,6.266055045871558704e+00,5.715596330275229064e+00,5.165137614678897648e+00,4.614678899082568009e+00,4.247706422018348249e+00,4.155963302752293309e+00,4.064220183486238369e+00,3.972477064220183429e+00,3.880733944954128489e+00,3.788990825688073549e+00,3.697247706422018165e+00,3.605504587155962781e+00,3.513761467889907841e+00,3.422018348623852901e+00,3.330275229357797961e+00,3.238532110091743021e+00,3.146788990825688082e+00,3.055045871559633142e+00,3.036697247706421798e+00,3.128440366972476738e+00,3.220183486238532566e+00,3.311926605504587506e+00,3.220183486238530790e+00,2.944954128440365970e+00,2.669724770642201150e+00,2.394495412844036331e+00,2.229357798165137794e+00,2.137614678899081966e+00,2.045871559633027026e+00,1.954128440366971864e+00,1.862385321100916924e+00,1.770642201834862206e+00,1.678899082568807266e+00,2.027522935779817459e+00,2.669724770642202039e+00,3.311926605504586618e+00,3.954128440366977415e+00,4.596330275229361995e+00,5.238532110091746574e+00,5.880733944954131154e+00,6.357798165137616309e+00,6.724770642201836068e+00,7.091743119266055828e+00,7.458715596330279141e+00,7.568807339449541871e+00,7.568807339449541871e+00,7.568807339449541871e+00,7.568807339449541871e+00,7.128440366972475850e+00,6.577981651376145322e+00,6.027522935779816571e+00,5.477064220183486043e+00,4.926605504587151074e+00,4.376146788990821435e+00,3.825688073394491795e+00,3.715596330275229064e+00,3.715596330275229064e+00,3.715596330275229064e+00,3.715596330275229064e+00,3.715596330275229064e+00,3.715596330275229064e+00,3.715596330275229064e+00,3.568807339449541871e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,4.431192660550458129e+00,4.155963302752291533e+00,3.880733944954129377e+00,3.605504587155961893e+00,3.330275229357794409e+00,3.055045871559632253e+00,2.779816513761464769e+00,2.504587155963302614e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660550288e+00,5.376146788990825875e+00,5.834862385321100575e+00,6.293577981651376163e+00,6.752293577981651751e+00,7.211009174311927339e+00,7.669724770642202039e+00,7.761467889908256979e+00,7.853211009174311918e+00,7.954128440366972086e+00,8.137614678899083742e+00,8.321100917431191846e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.467889908256880815e+00,8.394495412844033666e+00,8.027522935779815683e+00,7.660550458715595923e+00,7.293577981651376163e+00,6.926605504587156403e+00,6.559633027522934867e+00,6.192660550458715107e+00,5.825688073394495348e+00,5.568807339449541871e+00,5.752293577981651751e+00,5.935779816513761631e+00,5.899082568807338944e+00,5.348623853211009305e+00,4.798165137614677889e+00,4.431192660550458129e+00,4.339449541284404077e+00,4.247706422018348249e+00,4.155963302752293309e+00,4.064220183486238369e+00,3.972477064220183429e+00,3.880733944954128489e+00,3.788990825688073105e+00,3.697247706422017721e+00,3.605504587155962781e+00,3.513761467889907841e+00,3.422018348623852901e+00,3.330275229357797961e+00,3.238532110091743021e+00,3.146788990825688082e+00,3.055045871559633142e+00,3.036697247706421798e+00,3.128440366972477626e+00,3.220183486238532566e+00,3.128440366972475850e+00,2.853211009174311030e+00,2.577981651376146210e+00,2.412844036697247674e+00,2.321100917431192734e+00,2.229357798165136906e+00,2.137614678899081966e+00,2.045871559633027026e+00,1.954128440366972086e+00,1.862385321100917146e+00,1.770642201834862206e+00,2.119266055045872399e+00,2.761467889908256979e+00,3.403669724770641558e+00,4.045871559633032355e+00,4.688073394495416935e+00,5.330275229357801514e+00,5.972477064220186094e+00,6.614678899082570673e+00,7.091743119266055828e+00,7.458715596330275588e+00,7.825688073394498900e+00,7.935779816513761631e+00,7.935779816513761631e+00,7.935779816513761631e+00,7.495412844036694722e+00,6.944954128440365082e+00,6.394495412844035442e+00,5.844036697247705803e+00,5.293577981651376163e+00,4.743119266055041194e+00,4.192660550458711555e+00,3.642201834862381915e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.532110091743119185e+00,3.385321100917430215e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,4.064220183486241922e+00,3.788990825688073549e+00,3.513761467889906065e+00,3.238532110091743910e+00,2.963302752293576425e+00,2.688073394495408941e+00,2.412844036697246786e+00,2.137614678899079301e+00,1.862385321100917146e+00
4.000000000000000000e+00,4.458715596330275588e+00,4.917431192660551176e+00,5.376146788990826764e+00,5.834862385321100575e+00,6.293577981651376163e+00,6.752293577981651751e+00,7.211009174311927339e+00,7.669724770642202927e+00,8.128440366972476738e+00,8.220183486238532566e+00,8.321100917431191846e+00,8.504587155963303502e+00,8.651376146788992472e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.651376146788990695e+00,8.577981651376145322e+00,8.211009174311925563e+00,7.844036697247705803e+00,7.477064220183486043e+00,7.110091743119266283e+00,6.743119266055044747e+00,6.376146788990824987e+00,6.009174311926605228e+00,5.642201834862383691e+00,5.385321100917431991e+00,5.568807339449541871e+00,5.532110091743119185e+00,4.981651376146789545e+00,4.614678899082568009e+00,4.522935779816513957e+00,4.431192660550458129e+00,4.339449541284403189e+00,4.247706422018348249e+00,4.155963302752293309e+00,4.064220183486238369e+00,3.972477064220183429e+00,3.880733944954128045e+00,3.788990825688072661e+00,3.697247706422017721e+00,3.605504587155962781e+00,3.513761467889907841e+00,3.422018348623852901e+00,3.330275229357797961e+00,3.238532110091743021e+00,3.146788990825688082e+00,3.055045871559633142e+00,3.036697247706422687e+00,3.128440366972477626e+00,3.036697247706420910e+00,2.761467889908256090e+00,2.596330275229357554e+00,2.504587155963302614e+00,2.412844036697247674e+00,2.321100917431191846e+00,2.229357798165136906e+00,2.137614678899081966e+00,2.045871559633027026e+00,1.954128440366972086e+00,1.862385321100917146e+00,2.211009174311927339e+00,2.853211009174311918e+00,3.495412844036696498e+00,4.137614678899087295e+00,4.779816513761471874e+00,5.422018348623856454e+00,6.064220183486241034e+00,6.706422018348625613e+00,7.348623853211010193e+00,7.825688073394495348e+00,8.192660550458718660e+00,8.302752293577981391e+00,8.302752293577981391e+00,7.862385321100913593e+00,7.311926605504583954e+00,6.761467889908254314e+00,6.211009174311925563e+00,5.660550458715595923e+00,5.110091743119266283e+00,4.559633027522931314e+00,4.009174311926601675e+00,3.458715596330272035e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.348623853211009305e+00,3.201834862385318559e+00,3.018348623853210455e+00,3.330275229357802402e+00,3.697247706422018609e+00,3.422018348623850237e+00,3.146788990825688082e+00,2.871559633027520597e+00,2.596330275229358442e+00,2.321100917431190958e+00,2.045871559633023473e+00,1.770642201834861318e+00,1.495412844036693834e+00,1.220183486238531678e+00
